,churn,suceessful,revenue,covid_cases_zip,reviews_per_month,review_scores_rating,number_of_reviews_ltm,number_of_reviews,calculated_host_listings_count,calculated_host_listings_count_entire_homes,host_response_time,host_response_rate,host_acceptance_rate,cleaning_fee,maximum_minimum_nights,minimum_nights_avg_ntm,availability_365,review_scores_checkin
2609,0,0,960,35.0,1.68,90.5,8,50,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,10.0
2610,0,0,800,35.0,0.45,76.0,0,10,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,9.0
2611,0,0,1000,35.0,2.26,86.5,16,71,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,10.0
2612,0,0,640,35.0,2.16,87.66666666666667,11,59,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,305,10.0
2613,0,0,2960,35.0,1.88,87.83333333333333,18,60,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,9.0
2614,0,0,800,35.0,0.76,89.0,5,23,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,9.0
2615,0,0,1449,35.0,1.15,89.66666666666667,10,32,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,10.0
2616,0,0,1120,35.0,1.5,91.66666666666667,11,48,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,10.0
2617,0,0,966,35.0,2.3,90.33333333333333,17,71,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.2166666666666668,308,10.0
2618,0,0,4898,35.0,0.68,91.0,3,21,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.25,295,10.0
2619,0,3,10850,35.0,4.18,97.0,34,140,1,1,3.5,99.46432499999999,99.05517440272001,60.0,1.0,1.0,0,10.0
2620,0,0,2480,35.0,1.97,90.66666666666667,10,65,142,142,3.6666666666666665,96.16666666666667,97.22184106938668,70.0,3.0,1.25,308,10.0
2621,0,4,14112,24.0,1.11,99.0,10,34,1,1,3.5,99.46432499999999,99.05517440272001,125.0,3.0,3.0,172,10.0
2622,0,0,5560,35.0,0.39,98.33333333333333,6,11,1,1,2.6666666666666665,99.46432499999999,87.88850773605334,90.0,3.0,3.0,356,10.0
2623,0,4,22000,35.0,1.7,82.83333333333333,15,54,17,17,4.0,93.33333333333333,99.05517440272001,0.0,7.0,2.4,0,10.0
2624,0,0,3510,35.0,2.62,96.5,29,85,8,8,4.0,100.0,99.05517440272001,60.0,2.0,2.0,266,10.0
2625,0,0,2478,5.0,3.87,95.0,40,110,15,15,4.0,100.0,96.7770154721067,75.0,30.0,8.466666666666667,129,10.0
2626,0,6,26460,35.0,0.16,100.0,0,4,1,1,1.0,96.78595020594902,97.16552440272001,0.0,30.0,30.0,0,10.0
2627,0,0,5120,35.0,5.09,92.0,37,144,1,1,2.3333333333333335,93.89297500000002,97.88850773605334,50.0,30.0,30.0,149,10.0
2628,0,3,15400,35.0,4.34,99.0,41,138,1,1,4.0,100.0,98.55517440272001,75.0,3.0,2.4,146,10.0
2629,0,3,9869,46.0,5.15,99.0,54,165,1,1,4.0,100.0,98.38850773605334,80.0,4.0,1.75,170,10.0
2630,0,1,6930,59.0,7.27,99.16666666666667,79,234,1,0,4.0,100.0,99.05517440272001,90.95796,1.3333333333333333,1.0,62,10.0
2631,0,2,7950,76.0,0.8,97.0,2,26,2,2,2.3333333333333335,98.92865,99.05517440272001,0.0,30.0,30.0,179,10.0
2632,1,1,4250,76.0,0.22,100.0,1,6,1,1,2.6,99.35719,58.86620928326401,75.0,3.0,3.0,269,10.0
2633,0,4,23580,35.0,0.03,100.0,0,1,1,1,1.0,96.78595020594902,94.33104940272001,35.0,30.0,30.0,0,10.0
2634,0,3,11270,34.0,2.04,97.33333333333333,13,68,1,1,3.5,99.46432499999999,94.55517440272001,58.0,4.0,3.9,52,10.0
2635,0,2,12346,34.0,2.35,96.0,16,78,64,64,4.0,93.16666666666667,98.88850773605334,135.0,2.0,2.0,72,10.0
2636,0,0,8775,30.0,4.65,95.66666666666667,54,155,1,1,4.0,100.0,99.05517440272001,50.0,2.0,1.3,130,10.0
2637,0,2,12245,5.0,1.32,95.33333333333333,12,44,22,22,4.0,100.0,99.05517440272001,85.0,2.6666666666666665,2.0666666666666664,323,10.0
2638,0,4,15000,5.0,1.39,98.0,6,45,22,22,4.0,100.0,99.05517440272001,100.0,3.0,3.0,333,10.0
2639,0,0,4448,35.0,1.75,99.0,12,52,2,2,3.8333333333333335,94.66666666666667,99.05517440272001,100.0,2.8333333333333335,1.633333333333333,102,10.0
2640,0,1,5782,34.0,2.76,96.0,27,89,3,3,4.0,100.0,99.05517440272001,50.0,3.0,3.0,153,10.0
2641,1,0,0,46.0,0.21,95.61255,0,7,2,2,1.6,68.71438,94.33105,150.0,30.0,30.0,365,9.872224000000001
2642,0,1,5421,35.0,1.33,90.66666666666667,8,42,13,0,3.8333333333333335,89.83333333333333,97.38850773605334,0.0,5.0,2.1166666666666667,221,9.0
2643,0,0,625,30.0,1.18,98.0,5,37,1,1,3.3333333333333335,78.83333333333333,85.88850773605334,95.0,10.833333333333334,10.833333333333334,89,10.0
2644,0,0,2346,34.0,1.13,96.66666666666667,6,36,1,0,3.1666666666666665,99.46432499999999,66.22184106938668,20.0,2.0,1.3,179,10.0
2645,0,0,600,0.0,0.5,100.0,8,14,1,0,1.5,73.392975,84.66552320816004,75.0,30.0,30.0,360,10.0
2646,0,3,32934,46.0,2.84,99.0,14,85,2,2,3.6666666666666665,98.33333333333333,99.05517440272001,150.0,2.0,2.0,351,10.0
2647,0,2,10842,30.0,3.99,96.0,35,129,8,8,4.0,95.16666666666667,98.22184106938668,100.0,4.0,1.5,351,10.0
2648,1,0,3050,30.0,4.45,91.0,28,147,1,1,3.75,100.0,96.58276160408002,125.0,2.75,1.4,179,10.0
2649,0,1,8970,76.0,9.64,92.83333333333333,108,265,3,3,4.0,100.0,98.88850773605334,0.0,1.0,1.0,63,10.0
2650,1,1,5870,35.0,1.51,99.2,13,48,2,2,4.0,100.0,80.8,199.0,2.0,1.3,86,10.0
2651,0,6,34020,23.0,0.24,85.0,0,8,1,1,1.0,96.78595020594902,94.33104940272001,85.0,30.0,30.0,0,10.0
2652,0,0,4250,5.0,3.34,94.0,28,104,6,6,3.6666666666666665,94.0,99.05517440272001,80.0,2.0,2.0,242,10.0
2653,0,2,7300,34.0,0.66,99.33333333333333,5,15,2,2,3.8333333333333335,96.66666666666667,95.55517440272001,75.0,6.666666666666667,6.666666666666667,343,10.0
2654,0,2,8316,76.0,4.04,92.33333333333333,36,128,4,4,4.0,100.0,99.05517440272001,35.0,30.0,30.0,365,10.0
2655,0,3,11448,5.0,5.71,98.0,84,170,2,2,4.0,100.0,97.44368213877335,115.0,2.0,2.0,63,10.0
2656,0,1,5760,35.0,0.09,100.0,0,3,3,3,3.5,99.46432499999999,99.05517440272001,75.0,6.666666666666667,6.666666666666667,90,10.0
2657,0,3,18250,5.0,1.22,100.0,11,39,1,1,2.6666666666666665,99.46432499999999,95.72184106938668,125.0,4.333333333333333,3.0666666666666664,217,10.0
2658,0,3,11500,30.0,4.38,97.75,46,110,1,1,4.0,100.0,98.58276160408002,50.0,2.0,2.0,63,10.0
2659,0,3,20033,30.0,3.7,95.0,30,122,2,2,4.0,97.16666666666667,98.72184106938668,225.0,3.0,2.25,190,10.0
2660,0,4,24500,35.0,2.15,98.83333333333333,15,69,1,1,3.1666666666666665,99.46432499999999,99.05517440272001,200.0,3.0,3.0,174,10.0
2661,0,1,3280,19.0,2.23,95.0,16,67,1,1,4.0,95.0,98.58276160408002,50.0,2.0,2.0,17,10.0
2662,0,0,6300,2.0,6.99,96.0,86,180,1,1,4.0,100.0,97.44368213877335,40.0,2.0,1.1,51,10.0
2663,0,1,5727,35.0,0.27,90.0,0,8,1,1,1.5,97.321625,99.05517440272001,150.0,30.0,30.0,324,10.0
2664,0,4,19200,5.0,1.83,97.0,20,57,20,20,3.6666666666666665,96.0,99.05517440272001,255.0,3.0,1.866666666666667,97,10.0
2665,0,1,9920,5.0,2.16,94.16666666666667,16,70,3,3,4.0,92.16666666666667,96.55517440272001,75.0,2.0,2.0,0,10.0
2666,0,1,7565,35.0,2.74,100.0,22,88,1,1,4.0,100.0,99.05517440272001,70.0,2.0,2.0,258,10.0
2667,0,0,4125,23.0,0.51,100.0,5,14,2,2,3.3333333333333335,99.46432499999999,92.88850773605334,120.0,4.666666666666667,2.7833333333333337,177,10.0
2668,0,2,9600,34.0,1.52,98.0,14,50,64,64,4.0,93.16666666666667,98.88850773605334,135.0,2.0,2.0,67,10.0
2669,0,0,3420,46.0,2.9,98.16666666666667,26,93,3,3,3.5,100.0,84.05517440272001,40.0,2.0,1.3,177,10.0
2670,0,1,7300,46.0,1.56,99.0,16,49,1,0,3.5,99.46432499999999,94.05517440272001,15.0,2.6666666666666665,2.0,0,10.0
2671,0,5,14237,34.0,2.13,96.83333333333333,27,68,64,64,4.0,93.16666666666667,98.88850773605334,111.0,2.0,2.0,1,10.0
2672,0,1,3285,46.0,0.13,100.0,1,2,3,3,3.6666666666666665,100.0,96.88850773605334,150.0,4.5,3.0,365,10.0
2673,0,4,21945,35.0,1.81,90.16666666666667,26,58,2,2,4.0,100.0,99.05517440272001,149.0,2.0,1.3,354,10.0
2674,0,5,40625,5.0,2.11,99.0,23,67,1,1,4.0,100.0,96.55517440272001,150.0,55.0,55.0,365,10.0
2675,0,2,11475,46.0,0.19,97.0,0,6,3,3,3.6666666666666665,91.66666666666667,99.05517440272001,175.0,4.833333333333333,3.033333333333333,352,10.0
2676,0,4,12960,76.0,3.16,97.0,38,86,1,1,3.8333333333333335,98.33333333333333,98.22184106938668,75.0,3.0,2.1,0,10.0
2677,0,1,4600,46.0,0.2,90.0,0,6,3,3,3.6666666666666665,91.66666666666667,99.05517440272001,175.0,4.833333333333333,3.0833333333333335,355,9.0
2678,0,1,2190,46.0,0.15,85.0,0,4,3,3,3.6666666666666665,91.66666666666667,99.05517440272001,150.0,9.166666666666666,7.300000000000002,365,10.0
2679,0,2,9120,35.0,2.92,96.83333333333333,15,95,1,1,4.0,100.0,97.72184106938668,40.0,2.0,1.5999999999999999,0,10.0
2680,0,3,25200,35.0,2.06,97.0,20,64,17,17,4.0,93.33333333333333,99.05517440272001,0.0,14.0,3.4000000000000004,0,10.0
2681,0,2,12550,35.0,0.46,91.33333333333333,5,15,17,17,4.0,93.33333333333333,99.05517440272001,0.0,10.0,2.4499999999999997,0,10.0
2682,0,0,2378,35.0,2.54,96.66666666666667,32,82,1,0,4.0,100.0,99.05517440272001,20.0,2.0,2.0,173,10.0
2683,0,4,24526,35.0,1.56,87.16666666666667,15,49,17,17,4.0,93.33333333333333,99.05517440272001,0.0,7.0,2.233333333333334,0,10.0
2684,0,1,5310,59.0,2.73,90.0,29,84,2,2,4.0,98.33333333333333,99.05517440272001,50.0,2.0,2.0,318,10.0
2685,0,4,39500,35.0,2.76,98.66666666666667,26,80,7,7,4.0,99.16666666666667,99.05517440272001,325.0,5.666666666666667,3.3166666666666664,351,10.0
2686,0,6,15300,59.0,1.47,97.0,0,46,1,1,1.0,96.78595020594902,94.33104940272001,90.95796,30.0,30.0,0,10.0
2687,0,3,20700,22.0,1.95,96.5,15,58,1,1,4.0,100.0,99.05517440272001,100.0,3.0,3.0,167,10.0
2688,0,1,10800,46.0,0.62,91.0,0,20,1,0,1.0,96.78595020594902,94.33104940272001,90.95796,30.0,30.0,0,9.0
2689,0,4,16344,46.0,0.1,87.6,2,3,43,43,3.6,92.8,98.46620928326402,104.0,3.0,2.1799999999999997,349,10.0
2690,0,4,23559,34.0,0.19,90.0,0,6,43,43,3.6666666666666665,92.83333333333333,98.72184106938668,88.0,30.0,30.0,309,10.0
2691,0,2,11739,5.0,4.6,92.33333333333333,52,149,5,5,3.8333333333333335,95.16666666666667,99.05517440272001,120.0,2.0,2.0,153,10.0
2692,0,0,1782,27.0,3.13,96.0,37,94,14,14,4.0,100.0,97.66620928326401,125.0,3.0,2.88,114,10.0
2693,0,1,7611,26.0,2.84,95.0,26,82,14,14,4.0,100.0,97.66620928326401,160.0,8.6,8.52,0,10.0
2694,0,1,6321,26.0,1.59,92.0,17,46,14,14,4.0,100.0,97.66620928326401,160.0,3.0,2.88,0,9.0
2695,0,1,4257,26.0,3.21,95.4,40,93,14,14,4.0,100.0,97.66620928326401,125.0,3.0,2.9200000000000004,0,9.0
2696,0,6,16434,59.0,2.04,99.0,24,58,1,1,3.5,99.46432499999999,99.05517440272001,60.0,3.0,3.0,55,10.0
2697,1,0,2592,34.0,3.27,93.75,25,106,5,0,4.0,99.5,98.58276160408002,20.0,2.0,2.0,28,10.0
2698,0,1,5396,24.0,5.18,99.66666666666667,55,165,3,3,4.0,100.0,99.05517440272001,60.0,4.333333333333333,2.0,228,10.0
2699,0,5,49500,35.0,1.67,97.66666666666667,13,54,3,3,4.0,100.0,97.72184106938668,130.0,30.0,4.866666666666667,342,10.0
2700,0,0,3168,35.0,5.47,99.0,47,178,1,1,3.5,99.46432499999999,99.05517440272001,40.0,4.666666666666667,3.3333333333333335,83,10.0
2701,0,0,2635,35.0,1.92,98.0,12,62,1,1,3.6666666666666665,100.0,84.05517440272001,30.0,2.0,2.0,89,10.0
2702,0,0,4500,24.0,1.25,99.0,11,40,1,1,4.0,100.0,94.55517440272001,125.0,3.0,3.0,348,10.0
2703,0,4,16250,34.0,2.14,97.16666666666667,20,69,1,1,4.0,100.0,99.05517440272001,75.0,3.0,2.9,179,10.0
2704,0,2,9945,76.0,2.56,98.66666666666667,20,80,1,1,2.3333333333333335,98.39297499999999,99.05517440272001,75.0,30.0,30.0,88,10.0
2705,1,0,1547,35.0,2.63,93.0,24,83,2,2,3.75,100.0,100.0,85.0,3.0,1.6,89,10.0
2706,0,3,18000,8.0,0.08,100.0,0,2,1,1,1.0,96.78595041189804,94.33104880544003,100.0,30.0,30.0,0,10.0
2707,0,5,15300,23.0,0.34,96.0,0,11,1,1,1.0,96.78595020594902,94.33104940272001,50.0,30.0,30.0,0,10.0
2708,0,2,5846,24.0,2.53,98.0,8,81,2,2,4.0,100.0,95.05517440272001,35.0,2.0,2.0,171,10.0
2709,0,0,4361,8.0,3.79,89.0,41,113,5,5,4.0,96.33333333333333,98.11034880544003,50.0,1.0,1.0,347,10.0
2710,1,4,12480,5.0,0.96,99.2,13,27,2,2,4.0,100.0,98.86620928326401,100.0,4.0,3.08,202,10.0
2711,0,4,13860,46.0,1.06,98.0,0,34,1,1,1.0,96.78595020594902,95.27587440272002,50.0,30.0,30.0,0,10.0
2712,0,2,11781,5.0,3.47,98.0,29,102,1,1,3.5,99.46432499999999,98.22184106938668,70.0,2.6666666666666665,2.033333333333333,6,10.0
2713,0,3,20250,24.0,0.94,91.66666666666667,7,30,3,3,4.0,100.0,99.05517440272001,150.0,2.0,2.0,0,10.0
2714,0,4,27625,35.0,0.86,100.0,3,27,4,4,3.1666666666666665,82.16666666666667,99.05517440272001,90.95796,7.5,6.6000000000000005,125,10.0
2715,0,3,10525,59.0,3.13,98.83333333333333,30,97,1,1,4.0,99.46432520594901,98.72184106938668,70.0,3.6666666666666665,3.0500000000000003,179,10.0
2716,0,5,30825,76.0,1.97,95.33333333333333,33,62,2,2,4.0,98.83333333333333,87.55517440272001,40.0,6.666666666666667,6.666666666666667,35,10.0
2717,0,0,1265,35.0,2.22,90.16666666666667,12,71,7,7,3.6666666666666665,100.0,99.05517440272001,75.0,30.0,30.0,365,10.0
2718,0,1,7175,46.0,0.9,98.0,7,29,1,0,3.5,99.46432499999999,99.05517440272001,0.0,2.6666666666666665,2.0,175,10.0
2719,0,4,12475,34.0,0.56,96.16666666666667,4,18,1,1,3.1666666666666665,100.0,95.55517440272001,120.0,2.0,2.0,246,10.0
2720,0,5,59040,46.0,0.1,100.0,0,2,43,43,3.6666666666666665,92.83333333333333,98.72184106938668,130.0,3.0,3.0,251,10.0
2721,0,0,1575,5.0,2.8,98.0,15,89,1,1,2.8333333333333335,100.0,94.72184106938668,75.0,30.0,30.0,270,10.0
2722,0,3,15400,35.0,1.41,99.0,9,44,1,1,3.5,100.0,93.88850773605334,125.0,30.0,29.833333333333332,270,10.0
2723,0,0,2100,34.0,0.81,86.33333333333333,6,24,4,0,4.0,100.0,96.38850773605334,37.0,2.0,2.0,159,9.0
2724,0,2,7920,46.0,3.18,100.0,17,90,3,3,4.0,100.0,97.88850773605334,75.0,30.0,28.55,247,10.0
2725,0,0,2430,8.0,4.63,98.0,63,130,1,1,4.0,98.0,98.11034880544003,0.0,2.0,1.5999999999999999,29,10.0
2726,0,5,17395,23.0,2.49,99.5,18,78,2,2,4.0,100.0,98.88850773605334,95.0,1.6666666666666667,1.6666666666666667,4,10.0
2727,0,0,1462,27.0,1.57,81.5,17,47,11,11,4.0,98.25,98.58276160408002,100.0,3.25,1.075,364,9.0
2728,0,4,18515,46.0,4.01,100.0,34,126,1,1,3.5,99.46432499999999,98.05517440272001,65.0,2.0,1.3,0,10.0
2729,0,0,3640,34.0,4.62,96.0,44,144,2,2,4.0,96.0,98.22184106938668,60.0,2.0,2.0,82,10.0
2730,0,1,11232,5.0,2.67,98.83333333333333,30,77,1,1,3.5,99.46432499999999,99.05517440272001,60.0,3.0,3.0,120,10.0
2731,0,1,5300,23.0,3.12,97.0,21,100,1,1,2.8333333333333335,99.46432499999999,94.38850773605334,65.0,4.0,2.4,180,10.0
2732,0,0,5535,35.0,2.01,97.66666666666667,21,64,1,1,4.0,100.0,99.05517440272001,150.0,1.0,1.0,85,10.0
2733,0,0,0,72.0,2.55,97.0,1,82,3,0,3.3333333333333335,89.63099166666666,91.05517440272001,90.95796,30.0,30.0,365,10.0
2734,0,3,9000,59.0,2.94,99.0,28,91,1,1,4.0,99.46432520594901,99.05517440272001,110.0,2.0,1.3,267,10.0
2735,0,1,10350,35.0,0.62,92.66666666666667,6,17,2,2,4.0,95.0,96.05517440272001,150.0,1.3333333333333333,1.3333333333333333,332,9.0
2736,0,6,22500,34.0,0.04,100.0,0,1,1,0,1.0,96.78595020594902,94.33104940272001,90.95796,30.0,30.0,0,10.0
2737,0,6,68750,76.0,0.61,99.0,2,16,36,36,4.0,99.66666666666667,98.22184106938668,175.0,2.6666666666666665,2.0,68,10.0
2738,0,0,2180,34.0,0.91,97.0,5,28,4,0,4.0,100.0,96.38850773605334,37.0,2.0,2.0,159,10.0
2739,0,2,11480,76.0,2.18,99.0,25,67,1,1,3.5,99.46432499999999,99.05517440272001,60.0,2.6666666666666665,2.0,18,10.0
2740,0,1,7784,35.0,1.63,94.16666666666667,10,46,13,0,3.8333333333333335,89.83333333333333,97.38850773605334,0.0,5.0,2.1166666666666667,221,10.0
2741,0,1,6480,2.0,0.57,93.0,4,16,1,1,1.75,99.1964875,53.33276160408002,100.0,30.0,30.0,149,9.0
2742,0,6,26666,5.0,5.3,98.0,54,169,4,4,4.0,100.0,99.05517440272001,150.0,1.0,1.0,334,10.0
2743,0,2,9600,30.0,1.79,97.0,21,55,1,1,4.0,90.6,95.46620928326402,60.0,4.4,2.02,0,10.0
2744,0,6,28800,34.0,2.74,96.0,25,87,1,1,4.0,100.0,96.05517440272001,25.0,2.0,2.0,0,10.0
2745,0,0,1760,34.0,0.78,94.83333333333333,8,24,4,0,4.0,100.0,96.38850773605334,37.0,2.0,2.0,0,10.0
2746,0,4,13965,46.0,4.09,98.0,47,128,1,1,3.5,99.46432499999999,99.05517440272001,45.0,2.0,1.3,0,10.0
2747,0,0,9666,35.0,3.56,96.83333333333333,30,114,9,9,4.0,100.0,98.22184106938668,75.0,2.3333333333333335,2.0,228,10.0
2748,0,0,10458,35.0,2.9,96.0,26,93,9,9,4.0,100.0,98.22184106938668,100.0,2.3333333333333335,2.0,216,10.0
2749,0,3,13175,35.0,1.5,96.0,13,48,1,1,3.0,98.92865,83.55517440272001,94.0,2.0,2.0,62,10.0
2750,0,0,4380,35.0,4.48,95.0,42,143,5,5,3.8333333333333335,98.33333333333333,91.22184106938668,60.0,1.0,1.0,89,10.0
2751,0,6,30100,46.0,1.19,98.0,7,38,1,1,3.0,91.76198333333333,99.05517440272001,75.0,2.0,2.0,68,10.0
2752,0,0,6030,5.0,8.02,100.0,75,252,2,2,4.0,100.0,99.05517440272001,25.0,1.1666666666666667,1.1666666666666667,292,10.0
2753,0,2,10800,34.0,2.76,97.16666666666667,30,88,5,5,4.0,95.66666666666667,99.05517440272001,150.0,3.0,2.0166666666666666,174,10.0
2754,0,0,5106,76.0,7.81,98.0,105,235,1,1,4.0,98.66666666666667,99.05517440272001,20.0,1.0,1.0,80,10.0
2755,0,2,11625,35.0,4.38,98.16666666666667,52,139,2,2,4.0,99.16666666666667,98.88850773605334,85.0,2.0,2.0,185,10.0
2756,0,0,2775,59.0,1.37,98.33333333333333,12,42,10,10,4.0,98.33333333333333,98.05517440272001,105.0,1.3333333333333333,1.3333333333333333,116,10.0
2757,0,0,3780,35.0,4.08,96.66666666666667,47,129,1,1,4.0,100.0,99.05517440272001,65.0,2.6666666666666665,1.8,90,10.0
2758,0,1,4590,75.0,2.25,98.0,19,69,3,3,4.0,100.0,98.86620928326401,150.0,2.0,1.3,156,10.0
2759,0,5,19221,34.0,2.82,99.83333333333333,30,45,1,1,3.8333333333333335,100.0,96.05517440272001,49.0,2.0,2.0,53,10.0
2760,0,0,5304,46.0,3.84,97.66666666666667,31,121,3,3,3.5,100.0,95.72184106938668,50.0,3.0,2.6,160,10.0
2761,0,0,4800,35.0,2.8,100.0,27,89,1,0,3.6666666666666665,100.0,82.88850773605334,50.0,2.0,2.0,0,10.0
2762,1,0,4360,35.0,1.26,96.8,5,40,1,1,4.0,100.0,100.0,70.0,2.8,2.0,103,10.0
2763,0,3,10315,34.0,2.72,98.0,27,87,2,0,4.0,100.0,99.05517440272001,30.0,2.0,2.0,39,10.0
2764,0,1,7020,34.0,2.2,97.16666666666667,18,70,1,1,3.8333333333333335,100.0,99.05517440272001,100.0,7.5,7.5,164,10.0
2765,0,3,18000,35.0,2.188318,95.61255026688791,0,0,1,0,1.0,96.78595020594902,94.33104940272001,90.95796,30.0,30.0,0,9.872224000000001
2766,0,6,17424,35.0,0.66,100.0,4,17,1,0,1.5,97.321625,99.05517440272001,50.0,2.0,2.0,0,10.0
2767,0,6,29880,59.0,2.188318,95.61255026688791,0,0,1,1,1.0,96.78595020594902,94.33104940272001,90.95796,30.0,30.0,0,9.872224000000001
2768,0,2,6840,6.0,4.54,99.0,47,131,2,2,4.0,100.0,96.7770154721067,50.0,2.0,2.0,63,10.0
2769,1,0,570,46.0,1.57,98.0,9,50,1,0,3.4,99.35719,100.0,40.0,2.0,2.0,90,10.0
2770,0,0,187,0.0,0.48,85.0,0,11,5,4,4.0,100.0,94.33104641632009,100.0,30.0,30.0,89,10.0
2771,0,0,4712,35.0,1.85,93.0,12,59,1,1,3.3333333333333335,97.13099166666666,99.05517440272001,50.0,11.333333333333334,11.333333333333334,90,10.0
2772,0,2,11847,46.0,2.86,99.0,25,72,1,1,4.0,100.0,93.72184106938668,100.0,2.0,2.0,142,10.0
2773,0,0,5000,76.0,1.56,99.0,14,48,1,1,2.8333333333333335,99.46432499999999,98.55517440272001,30.0,2.0,2.0,88,10.0
2774,0,0,6336,35.0,4.76,98.0,43,149,2,2,4.0,100.0,97.05517440272001,90.0,3.5,1.2666666666666666,187,10.0
2775,0,6,22500,23.0,1.19,99.0,0,34,2,1,1.0,96.78595020594902,97.16552440272001,75.0,1.0,1.0,0,10.0
2776,0,0,4000,34.0,2.53,98.0,20,78,4,4,4.0,100.0,94.88850773605334,90.0,7.166666666666667,6.683333333333334,89,10.0
2777,0,5,22594,5.0,0.8,89.33333333333333,7,20,9,5,3.1666666666666665,84.29765833333333,87.88850773605334,45.0,2.0,2.0,90,10.0
2778,0,4,17931,5.0,0.58,99.0,5,15,9,5,3.1666666666666665,84.29765833333333,87.88850773605334,35.0,2.0,2.0,90,10.0
2779,0,2,5580,24.0,1.83,95.33333333333333,17,39,2,2,3.6666666666666665,93.33333333333333,96.22184106938668,150.0,2.0,2.0,176,10.0
2780,1,1,3318,35.0,2.55,96.0,1,81,1,1,1.0,96.78595,100.0,85.0,30.0,30.0,78,10.0
2781,0,2,7950,0.0,1.82,99.0,16,50,2,2,3.0,100.0,87.66552320816004,50.0,30.0,30.0,286,10.0
2782,0,0,864,34.0,3.28,93.0,18,103,2,2,4.0,100.0,98.88850773605334,150.0,2.0,2.0,195,10.0
2783,0,3,13100,34.0,2.72,98.0,37,82,1,1,4.0,100.0,99.05517440272001,150.0,4.0,2.85,0,10.0
2784,0,0,6080,5.0,4.96,92.16666666666667,78,158,1,1,4.0,98.16666666666667,97.22184106938668,75.0,2.0,1.5333333333333334,173,10.0
2785,0,1,7386,34.0,2.94,96.0,32,91,5,5,4.0,100.0,99.05517440272001,100.0,2.0,2.0,337,10.0
2786,0,1,9000,35.0,0.93,89.0,11,28,34,34,3.6666666666666665,74.16666666666667,92.88850773605334,129.0,3.0,3.0,22,9.0
2787,0,2,11500,35.0,0.96,94.16666666666667,11,29,34,34,3.6666666666666665,74.16666666666667,92.88850773605334,129.0,2.0,2.0,22,10.0
2788,0,3,17467,46.0,0.23,91.0,4,7,43,43,3.6,92.8,98.46620928326402,88.0,3.0,2.1799999999999997,360,10.0
2789,0,6,31500,30.0,2.188318,95.61255026688791,0,0,1,1,1.0,96.78595020594902,94.33104940272001,100.0,30.0,30.0,0,9.872224000000001
2790,0,2,9600,30.0,2.1,96.0,25,67,1,1,3.8333333333333335,100.0,97.38850773605334,175.0,2.0,2.0,180,10.0
2791,0,0,975,35.0,1.39,83.66666666666667,11,44,4,4,4.0,100.0,99.05517440272001,65.0,6.666666666666667,6.666666666666667,90,9.0
2792,0,1,6820,23.0,3.24,96.83333333333333,23,94,1,1,4.0,100.0,95.88850773605334,60.0,2.8333333333333335,2.0,58,10.0
2793,0,0,903,59.0,2.48,96.0,9,75,2,2,3.8333333333333335,100.0,99.05517440272001,95.0,1.0,1.0,90,10.0
2794,0,0,3510,35.0,2.36,96.16666666666667,31,74,21,10,4.0,100.0,98.72184106938668,79.0,15.0,15.0,39,10.0
2795,0,0,10080,35.0,6.49,99.0,80,202,1,1,4.0,100.0,99.05517440272001,100.0,1.0,1.0,158,9.872224000000001
2796,0,4,15616,46.0,2.188318,95.61255026688791,0,0,5,5,3.1666666666666665,100.0,92.05517440272001,150.0,30.0,30.0,159,9.872224000000001
2797,0,0,7392,35.0,3.65,96.0,34,110,1,1,3.3333333333333335,87.5,99.05517440272001,12.0,3.0,3.0,83,10.0
2798,1,1,9625,28.0,3.1,98.0,38,94,1,1,4.0,100.0,99.0,0.0,2.75,2.075,73,10.0
2799,0,6,32940,35.0,3.72,96.16666666666667,36,115,3,3,4.0,100.0,95.55517440272001,150.0,3.6666666666666665,3.0,0,10.0
2800,0,5,27685,5.0,2.25,97.0,27,70,6,6,4.0,100.0,98.72184106938668,95.0,4.0,2.683333333333333,0,10.0
2801,0,0,9000,30.0,2.38,97.0,10,75,1,0,4.0,100.0,99.05517440272001,10.0,2.0,1.5333333333333332,0,10.0
2802,0,1,6835,23.0,2.81,99.66666666666667,32,88,2,2,4.0,100.0,98.88850773605334,100.0,1.6666666666666667,1.2,210,10.0
2803,0,2,9000,23.0,1.73,95.0,5,53,1,1,1.0,96.78595020594902,94.38850773605334,50.0,30.0,30.0,0,10.0
